,industry_category,stock_id,stock_name,type,date
446,電機機械,1526,日馳,twse,2022-12-14
447,電機機械,1527,鑽全,twse,2022-12-14
448,電機機械,1528,恩德,twse,2022-12-14
449,電機機械,1529,樂事綠能,twse,2022-12-14
450,電機機械,1530,亞崴,twse,2022-12-14
451,電機機械,1531,高林股,twse,2022-12-14
452,電機機械,1532,勤美,twse,2022-12-14
453,汽車工業,1533,車王電,twse,2022-12-14
454,電機機械,1535,中宇,twse,2022-12-14
455,汽車工業,1536,和大,twse,2022-12-14
456,電機機械,1537,廣隆,twse,2022-12-14
457,電機機械,1538,正峰,twse,2022-12-14
458,電機機械,1539,巨庭,twse,2022-12-14
459,電機機械,1540,喬福,twse,2022-12-14
460,電機機械,1541,錩泰,twse,2022-12-14
461,電機機械,1558,伸興,twse,2022-12-14
462,電機機械,1560,中砂,twse,2022-12-14
463,生技醫療業,1565,精華,tpex,2022-12-14
464,汽車工業,1568,倉佑,twse,2022-12-14
465,電腦及週邊設備業,1569,濱川,tpex,2022-12-14
466,電機機械,1570,力肯,tpex,2022-12-14
467,電機機械,1580,新麥,tpex,2022-12-14
468,電子工業,1582,信錦,twse,2022-12-14
469,電子零組件業,1582,信錦,twse,2022-12-14
470,電機機械,1583,程泰,twse,2022-12-14
471,其他,1584,精剛,tpex,2022-12-14
472,電機機械,1586,和勤,tpex,2022-12-14
473,汽車工業,1587,吉茂,twse,2022-12-14
474,電機機械,1589,永冠-KY,twse,2022-12-14
475,電機機械,1590,亞德客-KY,twse,2022-12-14
476,電機機械,1591,駿吉-KY,tpex,2022-12-14
477,汽車工業,1592,英瑞-KY,twse,2022-12-14
478,生技醫療業,1593,祺驊,tpex,2022-12-14
479,電子零組件業,1595,川寶,tpex,2022-12-14
480,電機機械,1597,直得,twse,2022-12-14
481,化學生技醫療,1598,岱宇,twse,2022-12-14
482,生技醫療業,1598,岱宇,twse,2022-12-14
483,電機機械,1599,宏佳騰,tpex,2022-12-14
484,電器電纜,1601,台光,twse,2022-12-14
485,電器電纜,1603,華電,twse,2022-12-14
486,電器電纜,1604,聲寶,twse,2022-12-14
487,電器電纜,1605,華新,twse,2022-12-14
488,電器電纜,1606,歌林,twse,2022-12-14
489,電器電纜,1608,華榮,twse,2022-12-14
490,電器電纜,1609,大亞,twse,2022-12-14
491,電器電纜,1611,中電,twse,2022-12-14
492,電器電纜,1612,宏泰,twse,2022-12-14
493,電器電纜,1613,台一,twse,2022-12-14
494,電器電纜,1614,三洋電,twse,2022-12-14
495,電器電纜,1615,大山,twse,2022-12-14
496,電器電纜,1616,億泰,twse,2022-12-14
497,電器電纜,1617,榮星,twse,2022-12-14
498,電器電纜,1618,合機,twse,2022-12-14
499,電器電纜,1626,艾美特-KY,twse,2022-12-14
500,化學生技醫療,1701,中化,twse,2022-12-14
501,生技醫療業,1701,中化,twse,2022-12-14
502,食品工業,1702,南僑,twse,2022-12-14
503,化學工業,1704,榮化,twse,2022-12-14
504,化學生技醫療,1704,榮化,twse,2022-12-14
505,化學生技醫療,1707,葡萄王,twse,2022-12-14
506,生技醫療業,1707,葡萄王,twse,2022-12-14
507,化學工業,1708,東鹼,twse,2022-12-14
508,化學生技醫療,1708,東鹼,twse,2022-12-14
509,化學工業,1709,和益,twse,2022-12-14
510,化學生技醫療,1709,和益,twse,2022-12-14
511,化學工業,1710,東聯,twse,2022-12-14
512,化學生技醫療,1710,東聯,twse,2022-12-14
513,化學工業,1711,永光,twse,2022-12-14
514,化學生技醫療,1711,永光,twse,2022-12-14
515,化學工業,1712,興農,twse,2022-12-14
516,化學生技醫療,1712,興農,twse,2022-12-14
517,化學工業,1713,國化,twse,2022-12-14
518,化學生技醫療,1713,國化,twse,2022-12-14
519,化學工業,1714,和桐,twse,2022-12-14
520,化學生技醫療,1714,和桐,twse,2022-12-14
521,塑膠工業,1715,萬洲,twse,2022-12-14
522,化學生技醫療,1716,永信,twse,2022-12-14
523,生技醫療業,1716,永信,twse,2022-12-14
524,化學工業,1717,長興,twse,2022-12-14
525,化學生技醫療,1717,長興,twse,2022-12-14
526,化學工業,1718,中纖,twse,2022-12-14
527,化學生技醫療,1718,中纖,twse,2022-12-14
528,化學生技醫療,1720,生達,twse,2022-12-14
529,生技醫療業,1720,生達,twse,2022-12-14
530,化學工業,1721,三晃,twse,2022-12-14
531,化學生技醫療,1721,三晃,twse,2022-12-14
532,化學工業,1722,台肥,twse,2022-12-14
533,化學生技醫療,1722,台肥,twse,2022-12-14
534,化學工業,1723,中碳,twse,2022-12-14
535,化學生技醫療,1723,中碳,twse,2022-12-14
536,化學工業,1724,台硝,twse,2022-12-14
537,化學生技醫療,1724,台硝,twse,2022-12-14
538,化學工業,1725,元禎,twse,2022-12-14
539,化學生技醫療,1725,元禎,twse,2022-12-14
540,化學工業,1726,永記,twse,2022-12-14
541,化學生技醫療,1726,永記,twse,2022-12-14
542,化學工業,1727,中華化,twse,2022-12-14
543,化學生技醫療,1727,中華化,twse,2022-12-14
544,化學生技醫療,1729,必翔,twse,2022-12-14
545,生技醫療業,1729,必翔,twse,2022-12-14
546,化學工業,1730,花仙子,twse,2022-12-14
547,化學生技醫療,1730,花仙子,twse,2022-12-14
548,化學生技醫療,1731,美吾華,twse,2022-12-14
549,生技醫療業,1731,美吾華,twse,2022-12-14
550,化學工業,1732,毛寶,twse,2022-12-14
551,化學生技醫療,1732,毛寶,twse,2022-12-14
552,化學生技醫療,1733,五鼎,twse,2022-12-14
553,生技醫療業,1733,五鼎,twse,2022-12-14
554,化學生技醫療,1734,杏輝,twse,2022-12-14
555,生技醫療業,1734,杏輝,twse,2022-12-14
556,化學工業,1735,日勝化,twse,2022-12-14
557,化學生技醫療,1735,日勝化,twse,2022-12-14
558,化學生技醫療,1736,喬山,twse,2022-12-14
559,生技醫療業,1736,喬山,twse,2022-12-14
560,食品工業,1737,臺鹽,twse,2022-12-14
561,化學工業,1742,台蠟,tpex,2022-12-14
562,化學生技醫療,1752,南光,twse,2022-12-14
563,生技醫療業,1752,南光,twse,2022-12-14
564,化學生技醫療,1760,寶齡富錦,twse,2022-12-14
565,生技醫療業,1760,寶齡富錦,twse,2022-12-14
566,化學生技醫療,1762,中化生,twse,2022-12-14
567,生技醫療業,1762,中化生,twse,2022-12-14
568,化學工業,1773,勝一,twse,2022-12-14
569,化學生技醫療,1773,勝一,twse,2022-12-14
570,化學工業,1776,展宇,twse,2022-12-14
571,化學生技醫療,1776,展宇,twse,2022-12-14
572,生技醫療業,1777,生泰,tpex,2022-12-14
573,生技醫療業,1781,合世,tpex,2022-12-14
574,化學生技醫療,1783,和康生,twse,2022-12-14
575,生技醫療業,1783,和康生,twse,2022-12-14
576,生技醫療業,1784,訊聯,tpex,2022-12-14
577,其他電子類,1785,光洋科,tpex,2022-12-14
578,化學生技醫療,1786,科妍,twse,2022-12-14
579,生技醫療業,1786,科妍,twse,2022-12-14
580,生技醫療業,1788,杏昌,tpex,2022-12-14
581,化學生技醫療,1789,神隆,twse,2022-12-14
582,生技醫療業,1789,神隆,twse,2022-12-14
583,化學生技醫療,1795,美時,twse,2022-12-14
584,生技醫療業,1795,美時,twse,2022-12-14
585,食品工業,1796,金穎生技,tpex,2022-12-14
586,生技醫療業,1799,易威,tpex,2022-12-14
587,玻璃陶瓷,1802,台玻,twse,2022-12-14
588,建材營造,1805,寶徠,twse,2022-12-14
589,玻璃陶瓷,1806,冠軍,twse,2022-12-14
590,建材營造,1808,潤隆,twse,2022-12-14
591,玻璃陶瓷,1809,中釉,twse,2022-12-14
592,玻璃陶瓷,1810,和成,twse,2022-12-14
593,生技醫療業,1813,寶利徠,tpex,2022-12-14
594,電子零組件業,1815,富喬,tpex,2022-12-14
595,玻璃陶瓷,1817,凱撒衛,twse,2022-12-14
596,造紙工業,1902,台紙,twse,2022-12-14
597,造紙工業,1903,士紙,twse,2022-12-14
598,造紙工業,1904,正隆,twse,2022-12-14
599,造紙工業,1905,華紙,twse,2022-12-14
600,造紙工業,1906,寶隆,twse,2022-12-14
601,造紙工業,1907,永豐餘,twse,2022-12-14
602,造紙工業,1909,榮成,twse,2022-12-14
603,鋼鐵工業,2002,中鋼,twse,2022-12-14
604,鋼鐵工業,2002A,中鋼特,twse,2022-12-14
605,鋼鐵工業,2006,東和鋼鐵,twse,2022-12-14
606,鋼鐵工業,2007,燁興,twse,2022-12-14
607,鋼鐵工業,2008,高興昌,twse,2022-12-14
608,鋼鐵工業,2009,第一銅,twse,2022-12-14
609,鋼鐵工業,2010,春源,twse,2022-12-14
610,鋼鐵工業,2012,春雨,twse,2022-12-14
611,鋼鐵工業,2013,中鋼構,twse,2022-12-14
612,鋼鐵工業,2014,中鴻,twse,2022-12-14
613,鋼鐵工業,2015,豐興,twse,2022-12-14
614,鋼鐵工業,2017,官田鋼,twse,2022-12-14
615,鋼鐵工業,2020,美亞,twse,2022-12-14
616,鋼鐵工業,2022,聚亨,twse,2022-12-14
617,鋼鐵工業,2023,燁輝,twse,2022-12-14
618,鋼鐵工業,2024,志聯,twse,2022-12-14
619,鋼鐵工業,2025,千興,twse,2022-12-14
620,鋼鐵工業,2027,大成鋼,twse,2022-12-14
621,鋼鐵工業,2028,威致,twse,2022-12-14
622,鋼鐵工業,2029,盛餘,twse,2022-12-14
623,鋼鐵工業,2030,彰源,twse,2022-12-14
624,鋼鐵工業,2031,新光鋼,twse,2022-12-14
625,鋼鐵工業,2032,新鋼,twse,2022-12-14
626,鋼鐵工業,2033,佳大,twse,2022-12-14
627,鋼鐵工業,2034,允強,twse,2022-12-14
628,鋼鐵工業,2035,唐榮,tpex,2022-12-14
629,鋼鐵工業,2038,海光,twse,2022-12-14
630,電機機械,2049,上銀,twse,2022-12-14
631,電子工業,2059,川湖,twse,2022-12-14
632,電子零組件業,2059,川湖,twse,2022-12-14
633,電器電纜,2061,風青,tpex,2022-12-14
634,其他,2062,橋椿,twse,2022-12-14
635,鋼鐵工業,2063,世鎧,tpex,2022-12-14
636,鋼鐵工業,2064,晉椿,tpex,2022-12-14
637,鋼鐵工業,2065,世豐,tpex,2022-12-14
638,電機機械,2066,世德,tpex,2022-12-14
639,電機機械,2067,嘉鋼,tpex,2022-12-14
640,鋼鐵工業,2069,運錩,twse,2022-12-14
641,電機機械,2070,精湛,tpex,2022-12-14
642,橡膠工業,2101,南港,twse,2022-12-14
643,橡膠工業,2102,泰豐,twse,2022-12-14
644,橡膠工業,2103,台橡,twse,2022-12-14
645,橡膠工業,2104,國際中橡,twse,2022-12-14
646,橡膠工業,2105,正新,twse,2022-12-14
647,橡膠工業,2106,建大,twse,2022-12-14
648,橡膠工業,2107,厚生,twse,2022-12-14
649,橡膠工業,2108,南帝,twse,2022-12-14
650,橡膠工業,2109,華豐,twse,2022-12-14
651,橡膠工業,2114,鑫永銓,twse,2022-12-14
652,汽車工業,2115,六暉-KY,twse,2022-12-14
653,汽車工業,2201,裕隆,twse,2022-12-14
654,汽車工業,2204,中華,twse,2022-12-14
655,汽車工業,2206,三陽工業,twse,2022-12-14
656,汽車工業,2207,和泰車,twse,2022-12-14
657,航運業,2208,台船,twse,2022-12-14
658,鋼鐵工業,2211,長榮鋼,twse,2022-12-14
659,其他,2221,大甲,tpex,2022-12-14
660,汽車工業,2227,裕日車,twse,2022-12-14
661,汽車工業,2228,劍麟,twse,2022-12-14
662,電機機械,2230,泰茂,tpex,2022-12-14
663,汽車工業,2231,為升,twse,2022-12-14
664,汽車工業,2233,宇隆,twse,2022-12-14
665,電機機械,2235,謚源,tpex,2022-12-14
666,汽車工業,2236,百達-KY,twse,2022-12-14
667,汽車工業,2239,英利-KY,twse,2022-12-14
668,汽車工業,2241,艾姆勒,twse,2022-12-14
669,電機機械,2241,艾姆勒,twse,2021-06-01
670,汽車工業,2243,宏旭-KY,twse,2022-12-14
671,汽車工業,2247,汎德永業,twse,2022-12-14
672,汽車工業,2250,IKKA-KY,twse,2022-12-14
673,電子工業,2301,光寶科,twse,2022-12-14
674,電腦及週邊設備業,2301,光寶科,twse,2022-12-14
675,半導體業,2302,麗正,twse,2022-12-14
676,電子工業,2302,麗正,twse,2022-12-14
677,半導體業,2303,聯電,twse,2022-12-14
678,電子工業,2303,聯電,twse,2022-12-14
679,電子工業,2305,全友,twse,2022-12-14
680,電腦及週邊設備業,2305,全友,twse,2022-12-14
681,電子工業,2308,台達電,twse,2022-12-14
682,電子零組件業,2308,台達電,twse,2022-12-14
683,半導體業,2311,日月光,twse,2022-12-14
684,電子工業,2311,日月光,twse,2022-12-14
685,其他電子業,2312,金寶,twse,2022-12-14
686,電子工業,2312,金寶,twse,2022-12-14
687,電子工業,2313,華通,twse,2022-12-14
688,電子零組件業,2313,華通,twse,2022-12-14
689,通信網路業,2314,台揚,twse,2022-12-14
690,電子工業,2314,台揚,twse,2022-12-14
691,電子工業,2315,神達,twse,2022-12-14
692,電腦及週邊設備業,2315,神達,twse,2022-12-14
693,電子工業,2316,楠梓電,twse,2022-12-14
694,電子零組件業,2316,楠梓電,twse,2022-12-14
695,其他電子業,2317,鴻海,twse,2022-12-14
696,電子工業,2317,鴻海,twse,2022-12-14
697,通信網路業,2321,東訊,twse,2022-12-14
698,電子工業,2321,東訊,twse,2022-12-14
699,光電業,2323,中環,twse,2022-12-14
700,電子工業,2323,中環,twse,2022-12-14
701,電子工業,2324,仁寶,twse,2022-12-14
702,電腦及週邊設備業,2324,仁寶,twse,2022-12-14
703,半導體業,2325,矽品,twse,2022-12-14
704,電子工業,2325,矽品,twse,2022-12-14
705,電子工業,2327,國巨,twse,2022-12-14
706,電子零組件業,2327,國巨,twse,2022-12-14
707,電子工業,2328,廣宇,twse,2022-12-14
708,電子零組件業,2328,廣宇,twse,2022-12-14
709,半導體業,2329,華泰,twse,2022-12-14
710,電子工業,2329,華泰,twse,2022-12-14
711,半導體業,2330,台積電,twse,2022-12-14
712,電子工業,2330,台積電,twse,2022-12-14
713,電子工業,2331,精英,twse,2022-12-14
714,電腦及週邊設備業,2331,精英,twse,2022-12-14
715,通信網路業,2332,友訊,twse,2022-12-14
716,電子工業,2332,友訊,twse,2022-12-14
717,電子工業,2336,致伸,twse,2022-12-14
718,電腦及週邊設備業,2336,致伸,twse,2022-12-14
719,半導體業,2337,旺宏,twse,2022-12-14
720,電子工業,2337,旺宏,twse,2022-12-14
721,半導體業,2338,光罩,twse,2022-12-14
722,電子工業,2338,光罩,twse,2022-12-14
723,光電業,2340,台亞,twse,2022-06-01
724,半導體業,2340,台亞,twse,2022-12-14
725,電子工業,2340,台亞,twse,2022-12-14
726,電子工業,2341,英群,twse,2022-12-14
727,電腦及週邊設備業,2341,英群,twse,2022-12-14
728,半導體業,2342,茂矽,twse,2022-12-14
729,電子工業,2342,茂矽,twse,2022-12-14
730,半導體業,2344,華邦電,twse,2022-12-14
731,電子工業,2344,華邦電,twse,2022-12-14
732,通信網路業,2345,智邦,twse,2022-12-14
733,電子工業,2345,智邦,twse,2022-12-14
734,電子工業,2347,聯強,twse,2022-12-14
735,電子通路業,2347,聯強,twse,2022-12-14
736,其他,2348,海悅,twse,2022-12-14
737,其他,2348A,海悅甲特,twse,2022-12-14
738,光電業,2349,錸德,twse,2022-12-14
739,電子工業,2349,錸德,twse,2022-12-14
740,其他電子業,2350,環電,twse,2022-12-14
741,電子工業,2350,環電,twse,2022-12-14
742,半導體業,2351,順德,twse,2022-12-14
743,電子工業,2351,順德,twse,2022-12-14
744,電子工業,2352,佳世達,twse,2022-12-14
745,電腦及週邊設備業,2352,佳世達,twse,2022-12-14
746,電子工業,2353,宏碁,twse,2022-12-14
747,電腦及週邊設備業,2353,宏碁,twse,2022-12-14
748,其他電子業,2354,鴻準,twse,2022-12-14
749,電子工業,2354,鴻準,twse,2022-12-14
750,電子工業,2355,敬鵬,twse,2022-12-14
751,電子零組件業,2355,敬鵬,twse,2022-12-14
752,電子工業,2356,英業達,twse,2022-12-14
753,電腦及週邊設備業,2356,英業達,twse,2022-12-14
754,電子工業,2357,華碩,twse,2022-12-14
755,電腦及週邊設備業,2357,華碩,twse,2022-12-14
756,其他,2358,廷鑫,twse,2022-12-14
757,其他電子業,2359,所羅門,twse,2022-12-14
758,電子工業,2359,所羅門,twse,2022-12-14
759,其他電子業,2360,致茂,twse,2022-12-14
760,電子工業,2360,致茂,twse,2022-12-14
761,電子工業,2361,鴻友,twse,2022-12-14
762,電腦及週邊設備業,2361,鴻友,twse,2022-12-14
763,電子工業,2362,藍天,twse,2022-12-14
764,電腦及週邊設備業,2362,藍天,twse,2022-12-14
765,半導體業,2363,矽統,twse,2022-12-14
766,電子工業,2363,矽統,twse,2022-12-14
767,電子工業,2364,倫飛,twse,2022-12-14
768,電腦及週邊設備業,2364,倫飛,twse,2022-12-14
769,電子工業,2365,昆盈,twse,2022-12-14
770,電腦及週邊設備業,2365,昆盈,twse,2022-12-14
771,電子工業,2367,燿華,twse,2022-12-14
772,電子零組件業,2367,燿華,twse,2022-12-14
773,電子工業,2368,金像電,twse,2022-12-14
774,電子零組件業,2368,金像電,twse,2022-12-14
775,半導體業,2369,菱生,twse,2022-12-14
776,電子工業,2369,菱生,twse,2022-12-14
777,電機機械,2371,大同,twse,2022-12-14
778,其他電子業,2373,震旦行,twse,2022-12-14
779,電子工業,2373,震旦行,twse,2022-12-14
780,光電業,2374,佳能,twse,2022-12-14
781,電子工業,2374,佳能,twse,2022-12-14
782,電子工業,2375,凱美,twse,2022-12-14
783,電子零組件業,2375,凱美,twse,2022-12-14
784,電子工業,2376,技嘉,twse,2022-12-14
785,電腦及週邊設備業,2376,技嘉,twse,2022-12-14
786,電子工業,2377,微星,twse,2022-12-14
787,電腦及週邊設備業,2377,微星,twse,2022-12-14
788,半導體業,2379,瑞昱,twse,2022-12-14
789,電子工業,2379,瑞昱,twse,2022-12-14
790,電子工業,2380,虹光,twse,2022-12-14
791,電腦及週邊設備業,2380,虹光,twse,2022-12-14
792,電子工業,2381,華宇,twse,2022-12-14
793,電腦及週邊設備業,2381,華宇,twse,2022-12-14
794,電子工業,2382,廣達,twse,2022-12-14
795,電腦及週邊設備業,2382,廣達,twse,2022-12-14
796,電子工業,2383,台光電,twse,2022-12-14
797,電子零組件業,2383,台光電,twse,2022-12-14
798,光電業,2384,勝華,twse,2022-12-14
799,電子工業,2384,勝華,twse,2022-12-14
800,電子工業,2385,群光,twse,2022-12-14
801,電子零組件業,2385,群光,twse,2022-12-14
802,電子工業,2387,精元,twse,2022-12-14
803,電腦及週邊設備業,2387,精元,twse,2022-12-14
804,半導體業,2388,威盛,twse,2022-12-14
805,電子工業,2388,威盛,twse,2022-12-14
806,其他電子業,2390,云辰,twse,2022-12-14
807,電子工業,2390,云辰,twse,2022-12-14
808,通信網路業,2391,合勤,twse,2022-12-14
809,電子工業,2391,合勤,twse,2022-12-14
810,電子工業,2392,正崴,twse,2022-12-14
811,電子零組件業,2392,正崴,twse,2022-12-14
812,光電業,2393,億光,twse,2022-12-14
813,電子工業,2393,億光,twse,2022-12-14
814,電子工業,2395,研華,twse,2022-12-14
815,電腦及週邊設備業,2395,研華,twse,2022-12-14
816,光電業,2396,精碟,twse,2022-12-14
817,電子工業,2396,精碟,twse,2022-12-14
818,電子工業,2397,友通,twse,2022-12-14
819,電腦及週邊設備業,2397,友通,twse,2022-12-14
820,電子工業,2399,映泰,twse,2022-12-14
821,電腦及週邊設備業,2399,映泰,twse,2022-12-14
822,半導體業,2401,凌陽,twse,2022-12-14
823,電子工業,2401,凌陽,twse,2022-12-14
824,電子工業,2402,毅嘉,twse,2022-12-14
825,電子零組件業,2402,毅嘉,twse,2022-12-14
826,電子工業,2403,友尚,twse,2022-12-14
827,電子通路業,2403,友尚,twse,2022-12-14
828,其他電子業,2404,漢唐,twse,2022-12-14
829,電子工業,2404,漢唐,twse,2022-12-14
830,電子工業,2405,輔信,twse,2022-12-14
831,電腦及週邊設備業,2405,輔信,twse,2022-12-14
832,光電業,2406,國碩,twse,2022-12-14
833,電子工業,2406,國碩,twse,2022-12-14
834,半導體業,2408,南亞科,twse,2022-12-14
835,電子工業,2408,南亞科,twse,2022-12-14
836,光電業,2409,友達,twse,2022-12-14
837,電子工業,2409,友達,twse,2022-12-14
838,其他電子業,2411,飛瑞,twse,2022-12-14
839,電子工業,2411,飛瑞,twse,2022-12-14
840,通信網路業,2412,中華電,twse,2022-12-14
841,電子工業,2412,中華電,twse,2022-12-14
842,電子工業,2413,環科,twse,2022-12-14
843,電子零組件業,2413,環科,twse,2022-12-14
844,電子工業,2414,精技,twse,2022-12-14
845,電子通路業,2414,精技,twse,2022-12-14
846,電子工業,2415,錩新,twse,2022-12-14
847,電子零組件業,2415,錩新,twse,2022-12-14
848,電子工業,2417,圓剛,twse,2022-12-14
849,電腦及週邊設備業,2417,圓剛,twse,2022-12-14
850,電子工業,2418,雅新,twse,2022-12-14
851,通信網路業,2419,仲琦,twse,2022-12-14
852,電子工業,2419,仲琦,twse,2022-12-14
853,電子工業,2420,新巨,twse,2022-12-14
854,電子零組件業,2420,新巨,twse,2022-12-14
855,電子工業,2421,建準,twse,2022-12-14
856,電子零組件業,2421,建準,twse,2022-12-14
857,其他電子業,2423,固緯,twse,2022-12-14
858,電子工業,2423,固緯,twse,2022-12-14
859,電子工業,2424,隴華,twse,2022-12-14
860,電腦及週邊設備業,2424,隴華,twse,2022-12-14
861,電子工業,2425,承啟,twse,2022-12-14
862,電腦及週邊設備業,2425,承啟,twse,2022-12-14
863,光電業,2426,鼎元,twse,2022-12-14
864,電子工業,2426,鼎元,twse,2022-12-14
865,資訊服務業,2427,三商電,twse,2022-12-14
866,電子工業,2427,三商電,twse,2022-12-14
867,電子工業,2428,興勤,twse,2022-12-14
868,電子零組件業,2428,興勤,twse,2022-12-14
869,光電業,2429,銘旺科,twse,2022-12-14
870,電子工業,2429,銘旺科,twse,2022-12-14
871,電子零組件業,2429,銘旺科,twse,2021-06-01
872,電子工業,2430,燦坤,twse,2022-12-14
873,電子通路業,2430,燦坤,twse,2022-12-14
874,電子工業,2431,聯昌,twse,2022-12-14
875,電子零組件業,2431,聯昌,twse,2022-12-14
876,通信網路業,2432,倚天,twse,2022-12-14
877,電子工業,2432,倚天,twse,2022-12-14
878,其他電子業,2433,互盛電,twse,2022-12-14
879,電子工業,2433,互盛電,twse,2022-12-14
880,半導體業,2434,統懋,twse,2022-12-14
881,電子工業,2434,統懋,twse,2022-12-14
882,半導體業,2436,偉詮電,twse,2022-12-14
883,電子工業,2436,偉詮電,twse,2022-12-14
884,電子工業,2437,旺詮,twse,2022-12-14
885,電子零組件業,2437,旺詮,twse,2022-12-14
886,光電業,2438,翔耀,twse,2022-12-14
887,電子工業,2438,翔耀,twse,2022-12-14
888,通信網路業,2439,美律,twse,2022-12-14
889,電子工業,2439,美律,twse,2022-12-14
890,電子工業,2440,太空梭,twse,2022-12-14
891,電子零組件業,2440,太空梭,twse,2022-12-14
892,半導體業,2441,超豐,twse,2022-12-14
893,電子工業,2441,超豐,twse,2022-12-14
894,電子工業,2442,新美齊,twse,2022-12-14
895,電腦及週邊設備業,2442,新美齊,twse,2022-12-14
896,其他,2443,昶虹,twse,2022-12-14
897,通信網路業,2444,兆勁,twse,2022-12-14
898,電子工業,2444,兆勁,twse,2022-12-14
899,半導體業,2446,全懋,twse,2022-12-14
900,電子工業,2446,全懋,twse,2022-12-14
901,資訊服務業,2447,鼎新,twse,2022-12-14
902,電子工業,2447,鼎新,twse,2022-12-14
903,光電業,2448,晶電,twse,2022-12-14
904,電子工業,2448,晶電,twse,2022-12-14
905,半導體業,2449,京元電子,twse,2022-12-14
906,電子工業,2449,京元電子,twse,2022-12-14
907,通信網路業,2450,神腦,twse,2022-12-14
908,電子工業,2450,神腦,twse,2022-12-14
909,半導體業,2451,創見,twse,2022-12-14
910,電子工業,2451,創見,twse,2022-12-14
911,電子工業,2452,乾坤,twse,2022-12-14
912,電子零組件業,2452,乾坤,twse,2022-12-14
913,資訊服務業,2453,凌群,twse,2022-12-14
914,電子工業,2453,凌群,twse,2022-12-14
915,半導體業,2454,聯發科,twse,2022-12-14
916,電子工業,2454,聯發科,twse,2022-12-14
917,通信網路業,2455,全新,twse,2022-12-14
918,電子工業,2455,全新,twse,2022-12-14
919,電子工業,2456,奇力新,twse,2022-12-14
920,電子零組件業,2456,奇力新,twse,2022-12-14
921,電子工業,2457,飛宏,twse,2022-12-14
922,電子零組件業,2457,飛宏,twse,2022-12-14
923,半導體業,2458,義隆,twse,2022-12-14
924,電子工業,2458,義隆,twse,2022-12-14
925,其他電子業,2459,敦吉,twse,2022-12-14
926,電子工業,2459,敦吉,twse,2022-12-14
927,電子通路業,2459,敦吉,twse,2021-06-01
928,電子工業,2460,建通,twse,2022-12-14
929,電子零組件業,2460,建通,twse,2022-12-14
930,其他電子業,2461,光群雷,twse,2022-12-14
931,電子工業,2461,光群雷,twse,2022-12-14
932,電子工業,2462,良得電,twse,2022-12-14
933,電子零組件業,2462,良得電,twse,2022-12-14
934,電子工業,2463,研揚,twse,2022-12-14
935,電腦及週邊設備業,2463,研揚,twse,2022-12-14
936,其他電子業,2464,盟立,twse,2022-12-14
937,電子工業,2464,盟立,twse,2022-12-14
938,電子工業,2465,麗臺,twse,2022-12-14
939,電腦及週邊設備業,2465,麗臺,twse,2022-12-14
940,光電業,2466,冠西電,twse,2022-12-14
941,電子工業,2466,冠西電,twse,2022-12-14
942,電子工業,2467,志聖,twse,2022-12-14
943,電子零組件業,2467,志聖,twse,2022-12-14
944,資訊服務業,2468,華經,twse,2022-12-14
945,電子工業,2468,華經,twse,2022-12-14
946,電子工業,2469,力信,twse,2022-12-14
947,電子零組件業,2469,力信,twse,2022-12-14
948,資訊服務業,2471,資通,twse,2022-12-14
949,電子工業,2471,資通,twse,2022-12-14
950,電子工業,2472,立隆電,twse,2022-12-14
951,電子零組件業,2472,立隆電,twse,2022-12-14
952,半導體業,2473,思源,twse,2022-12-14
953,電子工業,2473,思源,twse,2022-12-14
954,其他電子業,2474,可成,twse,2022-12-14
955,電子工業,2474,可成,twse,2022-12-14
956,光電業,2475,華映,twse,2022-12-14
957,電子工業,2475,華映,twse,2022-12-14
958,電子工業,2476,鉅祥,twse,2022-12-14
959,電子零組件業,2476,鉅祥,twse,2022-12-14
960,其他電子業,2477,美隆電,twse,2022-12-14
961,電子工業,2477,美隆電,twse,2022-12-14
962,電子工業,2478,大毅,twse,2022-12-14
963,電子零組件業,2478,大毅,twse,2022-12-14
964,電子工業,2479,和立,twse,2022-12-14
965,資訊服務業,2480,敦陽科,twse,2022-12-14
966,電子工業,2480,敦陽科,twse,2022-12-14
967,半導體業,2481,強茂,twse,2022-12-14
968,電子工業,2481,強茂,twse,2022-12-14
969,其他電子業,2482,連宇,twse,2022-12-14
970,電子工業,2482,連宇,twse,2022-12-14
971,電子工業,2483,百容,twse,2022-12-14
972,電子零組件業,2483,百容,twse,2022-12-14
973,電子工業,2484,希華,twse,2022-12-14
974,電子零組件業,2484,希華,twse,2022-12-14
975,通信網路業,2485,兆赫,twse,2022-12-14
976,電子工業,2485,兆赫,twse,2022-12-14
977,光電業,2486,一詮,twse,2022-12-14
978,電子工業,2486,一詮,twse,2022-12-14
979,其他電子業,2488,漢平,twse,2022-12-14
980,電子工業,2488,漢平,twse,2022-12-14
981,光電業,2489,瑞軒,twse,2022-12-14
982,電子工業,2489,瑞軒,twse,2022-12-14
983,光電業,2491,吉祥全,twse,2022-12-14
984,電子工業,2491,吉祥全,twse,2022-12-14
985,電子工業,2492,華新科,twse,2022-12-14
986,電子零組件業,2492,華新科,twse,2022-12-14
987,電子工業,2493,揚博,twse,2022-12-14
988,電子零組件業,2493,揚博,twse,2022-12-14
989,通信網路業,2494,廣業科,twse,2022-12-14
990,電子工業,2494,廣業科,twse,2022-12-14
